Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5
T020_W19,T020,19,Step1_Model1_EQC_CH1,Step2_Model1_EQC_CH3,Step3_Model2_EQA_CH4,Step4_Model2_EQB_CH1,Step5_Model3_EQB_CH4,Step6_Model2_EQA_CH3,Step7_Model3_EQA_CH4,Step8_Model1_EQB_CH1,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH3,Step11_Model3_EQC_CH2,Step12_Model3_EQB_CH4,Step13_Model3_EQB_CH4,Step14_Model1_EQB_CH2,Step15_Model2_EQB_CH3,Step16_Model3_EQB_CH2,Step17_Model3_EQB_CH2,Step18_Model2_EQC_CH1,Step19_Model2_EQA_CH2,Step20_Model2_EQC_CH2,Step21_Model2_EQC_CH4,Step22_Model2_EQA_CH4,Step23_Model2_EQC_CH3,Step24_Model3_EQC_CH4,Step25_Model3_EQA_CH2,Step26_Model1_EQA_CH1,Step27_Model3_EQB_CH4,Step28_Model1_EQC_CH2,Step29_Model1_EQA_CH1,Step30_Model3_EQC_CH2,,,,,,,,42.5089495,,,,,,,,,,,,,47.20318390228444,35.80437367640272,,,,,,,,,,,56.338068504466015,,,,,41.971832581953436,44.32830416481657,,,,,,,,,,,,,,,8,,,,,,,,,,
T020_W20,T020,20,Step1_Model1_EQC_CH4,Step2_Model1_EQC_CH2,Step3_Model2_EQA_CH2,Step4_Model2_EQB_CH4,Step5_Model3_EQB_CH4,Step6_Model2_EQA_CH3,Step7_Model3_EQA_CH1,Step8_Model1_EQB_CH2,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH4,Step11_Model3_EQC_CH2,Step12_Model3_EQB_CH2,Step13_Model3_EQB_CH4,Step14_Model1_EQB_CH4,Step15_Model2_EQB_CH2,Step16_Model3_EQB_CH1,Step17_Model3_EQB_CH4,Step18_Model2_EQC_CH2,Step19_Model2_EQA_CH2,Step20_Model2_EQC_CH3,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH1,Step23_Model2_EQC_CH4,Step24_Model3_EQC_CH2,Step25_Model3_EQA_CH1,Step26_Model1_EQA_CH1,Step27_Model3_EQB_CH4,Step28_Model1_EQC_CH1,Step29_Model1_EQA_CH4,Step30_Model3_EQC_CH1,36.98869981756689,42.78261238076517,,48.19120554300472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.719647801184124,,,,,29.188167939342115,,,,,,,,,,,,10,8,,,,,,,
T020_W21,T020,21,Step1_Model1_EQC_CH1,Step2_Model1_EQC_CH2,Step3_Model2_EQA_CH3,Step4_Model2_EQB_CH3,Step5_Model3_EQB_CH1,Step6_Model2_EQA_CH4,Step7_Model3_EQA_CH3,Step8_Model1_EQB_CH1,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH1,Step11_Model3_EQC_CH2,Step12_Model3_EQB_CH3,Step13_Model3_EQB_CH1,Step14_Model1_EQB_CH1,Step15_Model2_EQB_CH3,Step16_Model3_EQB_CH1,Step17_Model3_EQB_CH4,Step18_Model2_EQC_CH1,Step19_Model2_EQA_CH1,Step20_Model2_EQC_CH3,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH3,Step23_Model2_EQC_CH2,Step24_Model3_EQC_CH1,Step25_Model3_EQA_CH2,Step26_Model1_EQA_CH1,Step27_Model3_EQB_CH2,Step28_Model1_EQC_CH4,Step29_Model1_EQA_CH2,Step30_Model3_EQC_CH2,,,,,62.13454704969665,,,35.70651424781886,,58.71707949146136,,,,,,,,,,,,,,,,,40.38197815812117,54.12944329631134,,,,47.84887920475355,55.17663896467248,,,,,,,,,,,,,38.73362412896731,,,,,,,,,,,,,,,,,,
T020_W22,T020,22,Step1_Model1_EQC_CH3,Step2_Model1_EQC_CH4,Step3_Model2_EQA_CH1,Step4_Model2_EQB_CH1,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model3_EQA_CH3,Step8_Model1_EQB_CH2,Step9_Model1_EQB_CH2,Step10_Model1_EQB_CH1,Step11_Model3_EQC_CH3,Step12_Model3_EQB_CH2,Step13_Model3_EQB_CH3,Step14_Model1_EQB_CH3,Step15_Model2_EQB_CH1,Step16_Model3_EQB_CH2,Step17_Model3_EQB_CH1,Step18_Model2_EQC_CH2,Step19_Model2_EQA_CH3,Step20_Model2_EQC_CH3,Step21_Model2_EQC_CH3,Step22_Model2_EQA_CH3,Step23_Model2_EQC_CH3,Step24_Model3_EQC_CH4,Step25_Model3_EQA_CH2,Step26_Model1_EQA_CH1,Step27_Model3_EQB_CH1,Step28_Model1_EQC_CH3,Step29_Model1_EQA_CH1,Step30_Model3_EQC_CH2,,,,46.69709872293722,60.51152074160881,,,,,,,,,,,,46.181109372744125,36.42045592,,,,38.74169192860668,66.35710098363357,,,,,,,,,44.80507583039614,48.59178082020809,,,67.99065344834318,,,,40.65944903570112,,,,32.559712245591726,,,,,,,,,,,,,,,,,,,,
T020_W23,T020,23,Step1_Model1_EQC_CH4,Step2_Model1_EQC_CH1,Step3_Model2_EQA_CH2,Step4_Model2_EQB_CH2,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model3_EQA_CH2,Step8_Model1_EQB_CH4,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH1,Step11_Model3_EQC_CH3,Step12_Model3_EQB_CH3,Step13_Model3_EQB_CH1,Step14_Model1_EQB_CH1,Step15_Model2_EQB_CH1,Step16_Model3_EQB_CH2,Step17_Model3_EQB_CH2,Step18_Model2_EQC_CH3,Step19_Model2_EQA_CH1,Step20_Model2_EQC_CH1,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH3,Step23_Model2_EQC_CH3,Step24_Model3_EQC_CH1,Step25_Model3_EQA_CH3,Step26_Model1_EQA_CH2,Step27_Model3_EQB_CH3,Step28_Model1_EQC_CH2,Step29_Model1_EQA_CH4,Step30_Model3_EQC_CH2,,,37.69881611107352,,,,,,52.27583269078519,,,42.95250559999674,,,,,46.20543779601093,,,,,,,44.009558101904716,46.15889411205641,,,,,,,,,,,,,,,38.63673039976892,,,,,39.77875165045046,,,,,,,,12,,,,,,,,,,,
T020_W24,T020,24,Step1_Model1_EQC_CH3,Step2_Model1_EQC_CH3,Step3_Model2_EQA_CH4,Step4_Model2_EQB_CH4,Step5_Model3_EQB_CH4,Step6_Model2_EQA_CH4,Step7_Model3_EQA_CH2,Step8_Model1_EQB_CH1,Step9_Model1_EQB_CH1,Step10_Model1_EQB_CH4,Step11_Model3_EQC_CH2,Step12_Model3_EQB_CH2,Step13_Model3_EQB_CH4,Step14_Model1_EQB_CH4,Step15_Model2_EQB_CH2,Step16_Model3_EQB_CH1,Step17_Model3_EQB_CH1,Step18_Model2_EQC_CH2,Step19_Model2_EQA_CH4,Step20_Model2_EQC_CH2,Step21_Model2_EQC_CH4,Step22_Model2_EQA_CH3,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH1,Step25_Model3_EQA_CH3,Step26_Model1_EQA_CH3,Step27_Model3_EQB_CH3,Step28_Model1_EQC_CH2,Step29_Model1_EQA_CH2,Step30_Model3_EQC_CH3,,,41.83101873261654,51.356192084464965,,,,,55.43801625923966,,,,,,,,,,,32.63974758941957,,,,,37.72718994677991,,,,,,,,,,,,,,,,,,,,56.83469660333023,,,,,,,,,14,,,,,,,,,,
T020_W25,T020,25,Step1_Model1_EQC_CH1,Step2_Model1_EQC_CH3,Step3_Model2_EQA_CH1,Step4_Model2_EQB_CH4,Step5_Model3_EQB_CH1,Step6_Model2_EQA_CH3,Step7_Model3_EQA_CH1,Step8_Model1_EQB_CH4,Step9_Model1_EQB_CH4,Step10_Model1_EQB_CH2,Step11_Model3_EQC_CH4,Step12_Model3_EQB_CH1,Step13_Model3_EQB_CH4,Step14_Model1_EQB_CH1,Step15_Model2_EQB_CH2,Step16_Model3_EQB_CH1,Step17_Model3_EQB_CH3,Step18_Model2_EQC_CH1,Step19_Model2_EQA_CH1,Step20_Model2_EQC_CH3,Step21_Model2_EQC_CH3,Step22_Model2_EQA_CH1,Step23_Model2_EQC_CH2,Step24_Model3_EQC_CH3,Step25_Model3_EQA_CH4,Step26_Model1_EQA_CH4,Step27_Model3_EQB_CH4,Step28_Model1_EQC_CH4,Step29_Model1_EQA_CH4,Step30_Model3_EQC_CH2,,35.10961599284628,,,55.90958208246562,71.56918393788804,,28.69698627400941,,,,,,,,,,,,,,28.127103119742088,,,,57.47383749,,,,40.48910504349878,,,57.28837189837731,,,,,,42.23222495628893,,,,54.00893874305981,,,,,,,,,,,,,,12,,,,,,,
T021_W01,T021,1,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH1,Step3_Model2_EQB_CH1,Step4_Model3_EQB_CH3,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH3,Step8_Model2_EQC_CH2,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH2,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH4,Step13_Model2_EQC_CH2,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH1,Step16_Model1_EQB_CH2,Step17_Model2_EQA_CH2,Step18_Model3_EQC_CH3,Step19_Model3_EQA_CH1,Step20_Model2_EQB_CH4,Step21_Model3_EQA_CH3,Step22_Model2_EQB_CH1,Step23_Model2_EQA_CH1,Step24_Model1_EQC_CH4,Step25_Model3_EQC_CH4,Step26_Model3_EQA_CH1,Step27_Model2_EQB_CH3,Step28_Model2_EQA_CH4,Step29_Model2_EQA_CH3,Step30_Model2_EQC_CH1,33.25229726282962,29.83528505,,,,,,,,,,,,,,,,,55.51319381255502,,46.25777867500522,,,46.54433825186061,,,47.566204321871034,,,,,,,,,,,,,,,,,,,,,,,7,,9,,,,,,16,,,,,,
T021_W02,T021,2,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH4,Step3_Model2_EQB_CH4,Step4_Model3_EQB_CH2,Step5_Model3_EQB_CH4,Step6_Model2_EQA_CH3,Step7_Model2_EQC_CH2,Step8_Model2_EQC_CH1,Step9_Model1_EQB_CH4,Step10_Model1_EQB_CH1,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH4,Step13_Model2_EQC_CH4,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH2,Step16_Model1_EQB_CH1,Step17_Model2_EQA_CH1,Step18_Model3_EQC_CH2,Step19_Model3_EQA_CH4,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH3,Step22_Model2_EQB_CH1,Step23_Model2_EQA_CH2,Step24_Model1_EQC_CH2,Step25_Model3_EQC_CH2,Step26_Model3_EQA_CH1,Step27_Model2_EQB_CH2,Step28_Model2_EQA_CH2,Step29_Model2_EQA_CH3,Step30_Model2_EQC_CH4,,,36.04915101564321,,,70.68378051284664,,,,,,,,,,59.88819513332155,43.46166517206066,,,,,,,,,,,,,34.22736954747522,48.182034660874116,,,,,,,,,,,,59.65626508788596,,,,,,,,,,,,,,,,,,,,,
T021_W03,T021,3,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH3,Step3_Model2_EQB_CH1,Step4_Model3_EQB_CH1,Step5_Model3_EQB_CH4,Step6_Model2_EQA_CH3,Step7_Model2_EQC_CH1,Step8_Model2_EQC_CH1,Step9_Model1_EQB_CH2,Step10_Model1_EQB_CH2,Step11_Model3_EQA_CH2,Step12_Model1_EQB_CH2,Step13_Model2_EQC_CH1,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH1,Step16_Model1_EQB_CH2,Step17_Model2_EQA_CH4,Step18_Model3_EQC_CH4,Step19_Model3_EQA_CH3,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH4,Step22_Model2_EQB_CH2,Step23_Model2_EQA_CH2,Step24_Model1_EQC_CH2,Step25_Model3_EQC_CH3,Step26_Model3_EQA_CH4,Step27_Model2_EQB_CH4,Step28_Model2_EQA_CH4,Step29_Model2_EQA_CH2,Step30_Model2_EQC_CH2,,,,,,,,,,,,,43.025558440749066,,,,,,,35.27480629804496,,,,,,65.50060408837004,,,,,45.35519527469851,41.20331536,,61.85907757362072,49.78945378488418,,,44.49583317846179,,,,,60.66074644043237,,,,,,,,,,,,,,,,,,,,,
T021_W04,T021,4,Step1_Model2_EQA_CH4,Step2_Model1_EQA_CH4,Step3_Model2_EQB_CH1,Step4_Model3_EQB_CH3,Step5_Model3_EQB_CH1,Step6_Model2_EQA_CH3,Step7_Model2_EQC_CH1,Step8_Model2_EQC_CH3,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH3,Step11_Model3_EQA_CH2,Step12_Model1_EQB_CH3,Step13_Model2_EQC_CH3,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH1,Step16_Model1_EQB_CH3,Step17_Model2_EQA_CH2,Step18_Model3_EQC_CH4,Step19_Model3_EQA_CH1,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH4,Step22_Model2_EQB_CH1,Step23_Model2_EQA_CH1,Step24_Model1_EQC_CH4,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH1,Step27_Model2_EQB_CH1,Step28_Model2_EQA_CH2,Step29_Model2_EQA_CH3,Step30_Model2_EQC_CH2,,,,,61.158913264478876,,,,,,,,54.49870512746633,,,,,35.37419193622218,,,,,,,,,,,,,31.97064853971196,42.103492580613235,,,,,,,,,,,,,,,,48.68823393188218,,,,,,,,,,,,,,,,
T021_W05,T021,5,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH1,Step3_Model2_EQB_CH4,Step4_Model3_EQB_CH1,Step5_Model3_EQB_CH2,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH3,Step8_Model2_EQC_CH4,Step9_Model1_EQB_CH1,Step10_Model1_EQB_CH2,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH4,Step13_Model2_EQC_CH1,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH4,Step16_Model1_EQB_CH4,Step17_Model2_EQA_CH1,Step18_Model3_EQC_CH4,Step19_Model3_EQA_CH3,Step20_Model2_EQB_CH1,Step21_Model3_EQA_CH2,Step22_Model2_EQB_CH1,Step23_Model2_EQA_CH1,Step24_Model1_EQC_CH2,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH4,Step27_Model2_EQB_CH3,Step28_Model2_EQA_CH4,Step29_Model2_EQA_CH1,Step30_Model2_EQC_CH2,,,,59.05103180213586,,,,,,,,,,,,,42.95569909492515,,,,,,,,,,,,,35.84526562943066,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,
T021_W06,T021,6,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH2,Step3_Model2_EQB_CH3,Step4_Model3_EQB_CH2,Step5_Model3_EQB_CH4,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH2,Step8_Model2_EQC_CH2,Step9_Model1_EQB_CH2,Step10_Model1_EQB_CH2,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH3,Step13_Model2_EQC_CH3,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH2,Step16_Model1_EQB_CH3,Step17_Model2_EQA_CH1,Step18_Model3_EQC_CH1,Step19_Model3_EQA_CH4,Step20_Model2_EQB_CH2,Step21_Model3_EQA_CH1,Step22_Model2_EQB_CH3,Step23_Model2_EQA_CH3,Step24_Model1_EQC_CH1,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH3,Step27_Model2_EQB_CH3,Step28_Model2_EQA_CH3,Step29_Model2_EQA_CH2,Step30_Model2_EQC_CH1,,,,,63.014189797488655,,,,,,,,,,,71.17392797352588,,,,,,,66.23373231712365,,,,,49.24184937656271,,,,,,,,,,,,,52.04255323249572,,,,,,,,,,,,,,,,,,,,,,,
T021_W07,T021,7,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH2,Step3_Model2_EQB_CH2,Step4_Model3_EQB_CH1,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH1,Step8_Model2_EQC_CH4,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH1,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH2,Step13_Model2_EQC_CH4,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH2,Step16_Model1_EQB_CH4,Step17_Model2_EQA_CH1,Step18_Model3_EQC_CH3,Step19_Model3_EQA_CH1,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH3,Step22_Model2_EQB_CH4,Step23_Model2_EQA_CH1,Step24_Model1_EQC_CH4,Step25_Model3_EQC_CH4,Step26_Model3_EQA_CH4,Step27_Model2_EQB_CH4,Step28_Model2_EQA_CH3,Step29_Model2_EQA_CH1,Step30_Model2_EQC_CH4,,,,58.4839818,,,,,,,,,,,,,,,,,,32.09751748635762,63.47754193310109,,,,,64.12634593438513,,38.40240638971731,,,,,52.417698329752504,,,,,,53.824577614941354,,,,,,,,,,,,,,,,13,,,,,,,
T021_W08,T021,8,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH2,Step3_Model2_EQB_CH1,Step4_Model3_EQB_CH4,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH2,Step8_Model2_EQC_CH1,Step9_Model1_EQB_CH4,Step10_Model1_EQB_CH4,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH1,Step13_Model2_EQC_CH4,Step14_Model1_EQB_CH1,Step15_Model3_EQA_CH2,Step16_Model1_EQB_CH4,Step17_Model2_EQA_CH2,Step18_Model3_EQC_CH2,Step19_Model3_EQA_CH3,Step20_Model2_EQB_CH4,Step21_Model3_EQA_CH3,Step22_Model2_EQB_CH3,Step23_Model2_EQA_CH3,Step24_Model1_EQC_CH4,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH4,Step27_Model2_EQB_CH2,Step28_Model2_EQA_CH2,Step29_Model2_EQA_CH1,Step30_Model2_EQC_CH2,40.030047480234316,,,,,,,,,51.89723038237302,28.013573318966056,,,,,,,33.54477334055313,,,,32.35989963206862,,,,,,,,,,,,,,,53.432685731902005,,,,,,,,50.44997644777836,,57.64064866290723,51.32633962190921,,,,,,,,,,,,,,,,
T021_W09,T021,9,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH2,Step3_Model2_EQB_CH4,Step4_Model3_EQB_CH3,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH4,Step8_Model2_EQC_CH2,Step9_Model1_EQB_CH2,Step10_Model1_EQB_CH1,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH1,Step13_Model2_EQC_CH1,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH3,Step16_Model1_EQB_CH1,Step17_Model2_EQA_CH1,Step18_Model3_EQC_CH4,Step19_Model3_EQA_CH1,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH3,Step22_Model2_EQB_CH2,Step23_Model2_EQA_CH3,Step24_Model1_EQC_CH2,Step25_Model3_EQC_CH3,Step26_Model3_EQA_CH2,Step27_Model2_EQB_CH4,Step28_Model2_EQA_CH3,Step29_Model2_EQA_CH2,Step30_Model2_EQC_CH4,,38.88878649245941,,,,,,,,,,,,,,,,36.747979251963855,,,,,,,41.66917581385906,,,,,,,,,,,,54.27172624957372,,,,,,,,,,,,,,,,,,,,,,,,,,,
T021_W10,T021,10,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH4,Step3_Model2_EQB_CH2,Step4_Model3_EQB_CH3,Step5_Model3_EQB_CH1,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH4,Step8_Model2_EQC_CH1,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH2,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH1,Step13_Model2_EQC_CH4,Step14_Model1_EQB_CH1,Step15_Model3_EQA_CH3,Step16_Model1_EQB_CH1,Step17_Model2_EQA_CH3,Step18_Model3_EQC_CH4,Step19_Model3_EQA_CH4,Step20_Model2_EQB_CH2,Step21_Model3_EQA_CH3,Step22_Model2_EQB_CH3,Step23_Model2_EQA_CH2,Step24_Model1_EQC_CH4,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH4,Step27_Model2_EQB_CH4,Step28_Model2_EQA_CH1,Step29_Model2_EQA_CH2,Step30_Model2_EQC_CH3,44.04084111479136,,,,,,,,,,,,,,43.63621553341988,,,,,,,30.356760877853723,,,,,,,,,,,,61.233760464099795,,,,,,,,,,,,,,,14,,5,,,,,,,,,,,,,
T021_W11,T021,11,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH2,Step3_Model2_EQB_CH1,Step4_Model3_EQB_CH2,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH1,Step7_Model2_EQC_CH2,Step8_Model2_EQC_CH1,Step9_Model1_EQB_CH3,Step10_Model1_EQB_CH2,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH3,Step13_Model2_EQC_CH1,Step14_Model1_EQB_CH1,Step15_Model3_EQA_CH1,Step16_Model1_EQB_CH4,Step17_Model2_EQA_CH1,Step18_Model3_EQC_CH2,Step19_Model3_EQA_CH4,Step20_Model2_EQB_CH2,Step21_Model3_EQA_CH4,Step22_Model2_EQB_CH1,Step23_Model2_EQA_CH4,Step24_Model1_EQC_CH4,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH1,Step27_Model2_EQB_CH1,Step28_Model2_EQA_CH3,Step29_Model2_EQA_CH3,Step30_Model2_EQC_CH2,,,,,58.43041862988754,59.95961434685873,,,50.76421853749181,58.58317539036839,,,47.04769550350568,,,63.875484164190716,,,,,,,,,,,,,,,53.43650049330882,,,,,,,47.47787655192205,,,,,,33.37979365686679,,,52.58206245546917,48.982704181137734,,,,,,,,,,,,,,,,
T021_W12,T021,12,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH4,Step3_Model2_EQB_CH3,Step4_Model3_EQB_CH2,Step5_Model3_EQB_CH2,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH4,Step8_Model2_EQC_CH2,Step9_Model1_EQB_CH1,Step10_Model1_EQB_CH1,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH3,Step13_Model2_EQC_CH1,Step14_Model1_EQB_CH1,Step15_Model3_EQA_CH4,Step16_Model1_EQB_CH2,Step17_Model2_EQA_CH4,Step18_Model3_EQC_CH3,Step19_Model3_EQA_CH1,Step20_Model2_EQB_CH2,Step21_Model3_EQA_CH3,Step22_Model2_EQB_CH1,Step23_Model2_EQA_CH1,Step24_Model1_EQC_CH4,Step25_Model3_EQC_CH3,Step26_Model3_EQA_CH4,Step27_Model2_EQB_CH3,Step28_Model2_EQA_CH4,Step29_Model2_EQA_CH2,Step30_Model2_EQC_CH1,,,,,,,,39.842023042224476,,,,,,,,,,,55.920648157774785,,,,,,,,,,,,,,,57.92773558016346,,,54.30367580264998,34.8838369,,,,,,,48.704451908230745,,,,,,,,,,,,,,,,,,,
T021_W13,T021,13,Step1_Model2_EQA_CH1,Step2_Model1_EQA_CH3,Step3_Model2_EQB_CH4,Step4_Model3_EQB_CH1,Step5_Model3_EQB_CH4,Step6_Model2_EQA_CH2,Step7_Model2_EQC_CH4,Step8_Model2_EQC_CH3,Step9_Model1_EQB_CH2,Step10_Model1_EQB_CH3,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH3,Step13_Model2_EQC_CH2,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH4,Step16_Model1_EQB_CH1,Step17_Model2_EQA_CH1,Step18_Model3_EQC_CH4,Step19_Model3_EQA_CH1,Step20_Model2_EQB_CH2,Step21_Model3_EQA_CH4,Step22_Model2_EQB_CH3,Step23_Model2_EQA_CH4,Step24_Model1_EQC_CH3,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH1,Step27_Model2_EQB_CH3,Step28_Model2_EQA_CH2,Step29_Model2_EQA_CH3,Step30_Model2_EQC_CH4,,,,,,,,,63.68980196,,,,46.999066881969135,,27.56365444352332,,,,,,,,,,,,,,,37.79885949212266,,,,,,,,,,,,,,,,,52.234119603225956,,,,,,,,,,,,,,,,,
T021_W14,T021,14,Step1_Model2_EQA_CH4,Step2_Model1_EQA_CH4,Step3_Model2_EQB_CH1,Step4_Model3_EQB_CH2,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH2,Step8_Model2_EQC_CH1,Step9_Model1_EQB_CH2,Step10_Model1_EQB_CH3,Step11_Model3_EQA_CH2,Step12_Model1_EQB_CH3,Step13_Model2_EQC_CH2,Step14_Model1_EQB_CH2,Step15_Model3_EQA_CH3,Step16_Model1_EQB_CH3,Step17_Model2_EQA_CH3,Step18_Model3_EQC_CH3,Step19_Model3_EQA_CH1,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH4,Step22_Model2_EQB_CH1,Step23_Model2_EQA_CH1,Step24_Model1_EQC_CH1,Step25_Model3_EQC_CH2,Step26_Model3_EQA_CH2,Step27_Model2_EQB_CH1,Step28_Model2_EQA_CH4,Step29_Model2_EQA_CH4,Step30_Model2_EQC_CH2,,,,,,,42.303386063990025,,,,,,,,,,,,,,,,,45.21237032935084,,,46.61041741771514,,,,,,57.123431338674806,,38.31503797730866,,,,,45.81586939186852,,,,,,38.6998575,,46.77047874441415,,,,,,,,5,,,,,,,,
T021_W15,T021,15,Step1_Model2_EQA_CH3,Step2_Model1_EQA_CH3,Step3_Model2_EQB_CH1,Step4_Model3_EQB_CH4,Step5_Model3_EQB_CH3,Step6_Model2_EQA_CH4,Step7_Model2_EQC_CH1,Step8_Model2_EQC_CH1,Step9_Model1_EQB_CH1,Step10_Model1_EQB_CH1,Step11_Model3_EQA_CH2,Step12_Model1_EQB_CH2,Step13_Model2_EQC_CH4,Step14_Model1_EQB_CH3,Step15_Model3_EQA_CH1,Step16_Model1_EQB_CH1,Step17_Model2_EQA_CH4,Step18_Model3_EQC_CH1,Step19_Model3_EQA_CH2,Step20_Model2_EQB_CH1,Step21_Model3_EQA_CH4,Step22_Model2_EQB_CH3,Step23_Model2_EQA_CH4,Step24_Model1_EQC_CH2,Step25_Model3_EQC_CH1,Step26_Model3_EQA_CH3,Step27_Model2_EQB_CH2,Step28_Model2_EQA_CH1,Step29_Model2_EQA_CH4,Step30_Model2_EQC_CH4,,,,,,,54.77346314303924,35.92847909977164,,,,,,,,,,,57.42199815476516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
